Time (ms)	Distance 1 (um)	Distance 2 (um)	Force Channel 1 (pN)	Force Channel 2 (pN)	Force Channel 3 (pN)	Force Channel 4 (pN)	Force Channel 5 (pN)	Force Channel 6 (pN)	Force Channel 1 STDEV (pN)	Force Channel 2 STDEV (pN)	Force Channel 3 STDEV (pN)	Force Channel 4 STDEV (pN)	Force Channel 5 STDEV (pN)	Force Channel 6 STDEV (pN)	Force Trap 1 (pN)	Force Trap 2 (pN)	Force Trap 3 (pN)	Force Trap 1 STDEV (pN)	Force Trap 2 STDEV (pN)	Force Trap 3 STDEV (pN)	Bead 1 X position (um)	Bead 1 Y position (um)	Bead 2 X position (um)	Bead 2 Y position (um)	Bead 3 X position (um)	Bead 3 Y position (um)	Bead 4 X position (um)	Bead 4 Y position (um)
304.00000000	1.77741932	0.00000000	0.20146568	0.40412212	0.08506044	-0.27787589	-1.69687412	-2.22074009	1.38212478	1.62143886	1.33525101	1.22553403	0.00033894	0.00044938	0.45155632	0.29060332	2.79482885	1.57669988	1.23531577	0.00041213	6.17543237	5.64615286	11.18168435	5.75427053	0.00000000	0.00000000	0.00000000	0.00000000
309.00000000	1.77562646	0.00000000	0.27708046	0.26417933	0.24274627	0.16145763	-1.69679777	-2.22056523	1.49113720	1.48448818	1.45749046	1.10925212	0.00031742	0.00042918	0.38283717	0.29153784	2.79464356	1.48797479	1.36019476	0.00039171	6.17547615	5.64868630	11.18004212	5.75171862	0.00000000	0.00000000	0.00000000	0.00000000
314.00000000	1.77684811	0.00000000	-0.07638035	0.30185422	0.29926512	-0.23755445	-1.69669772	-2.22055117	1.77520160	1.40758714	1.45074248	1.28284393	0.00030417	0.00035491	0.31136783	0.38208864	2.79457164	1.43237866	1.38825209	0.00033710	6.17477029	5.64687376	11.18050586	5.75241696	0.00000000	0.00000000	0.00000000	0.00000000
320.00000000	1.77756934	0.00000000	0.04662406	0.35182733	0.58492372	-0.34074774	-1.69683768	-2.22072305	1.38779664	1.27279574	1.29744456	1.50273197	0.00037006	0.00046397	0.35490319	0.67693780	2.79479319	1.27486844	1.35241055	0.00043173	6.17442693	5.65089451	11.18095933	5.75279656	0.00000000	0.00000000	0.00000000	0.00000000
324.00000000	1.77799847	0.00000000	0.00780276	0.29795073	0.28877802	-0.13896611	-1.69677098	-2.22059987	1.33748707	1.43541543	1.61962525	1.30019792	0.00030919	0.00043667	0.29805288	0.32047515	2.79465482	1.43535060	1.56454946	0.00039450	6.17533183	5.64693361	11.18230745	5.74814553	0.00000000	0.00000000	0.00000000	0.00000000
329.00000000	1.77649558	0.00000000	0.26371344	0.01628619	0.19067170	-0.22016620	-1.69662691	-2.22045980	1.34755027	1.31901650	1.44181775	1.49205091	0.00032196	0.00042213	0.26421586	0.29125393	2.79445605	1.34744300	1.47073224	0.00038822	6.17569228	5.64673150	11.18107424	5.75232257	0.00000000	0.00000000	0.00000000	0.00000000
335.00000000	1.77552396	0.00000000	-0.25949743	0.15417503	0.34861670	-0.22920445	-1.69686322	-2.22067651	1.51151511	1.53686925	1.52862136	1.54390954	0.00038376	0.00045688	0.30184244	0.41721491	2.79477172	1.51817073	1.53325147	0.00043137	6.17561294	5.64709777	11.18008932	5.74950048	0.00000000	0.00000000	0.00000000	0.00000000
339.00000000	1.77684845	0.00000000	-0.51266768	0.30394162	0.32014086	-0.56364636	-1.69669763	-2.22045752	1.62800169	1.41515632	1.45395658	1.33311037	0.00032454	0.00044746	0.59599384	0.64821862	2.79449717	1.57541547	1.36357454	0.00040649	6.17540159	5.64721302	11.18122403	5.74856959	0.00000000	0.00000000	0.00000000	0.00000000
344.00000000	1.77528045	0.00000000	-0.05491759	0.08921711	-0.02995086	0.08214253	-1.69660046	-2.22039972	1.41162902	1.42993014	1.53719582	1.38167961	0.00034195	0.00049545	0.10476466	0.08743254	2.79439225	1.42492469	1.40082340	0.00044507	6.17606642	5.64544015	11.18025621	5.74992455	0.00000000	0.00000000	0.00000000	0.00000000
349.00000000	1.77317820	0.00000000	0.02749506	0.37597327	0.52486760	-0.04321154	-1.69692084	-2.22078271	1.49757646	1.31819555	1.58830771	1.31005025	0.00037409	0.00049958	0.37697729	0.52664337	2.79489108	1.31921432	1.58659756	0.00045735	6.17684752	5.64881933	11.17901000	5.74962907	0.00000000	0.00000000	0.00000000	0.00000000
354.00000000	1.77771693	0.00000000	0.18589031	0.45512270	0.48226977	-0.27778723	-1.69664960	-2.22040705	1.52137369	1.44590164	1.47238113	1.49709866	0.00032923	0.00046400	0.49162169	0.55655178	2.79442790	1.45693159	1.47857748	0.00041939	6.17482500	5.64799480	11.18152224	5.74904701	0.00000000	0.00000000	0.00000000	0.00000000
359.00000000	1.77449986	0.00000000	-0.02772651	0.66134896	0.21351113	-0.35976656	-1.69673508	-2.22069216	1.34644166	1.43027432	1.23799098	1.41560262	0.00037349	0.00046989	0.66192991	0.41835270	2.79470635	1.43013154	1.37155729	0.00043684	6.17734340	5.65033434	11.18078834	5.75308451	0.00000000	0.00000000	0.00000000	0.00000000
364.00000000	1.77806339	0.00000000	0.42688960	0.43587710	0.32698325	0.09681796	-1.69686742	-2.22072015	1.39507932	1.43254147	1.35096548	1.44011741	0.00036703	0.00048201	0.61010129	0.34101578	2.79480894	1.41432459	1.35836842	0.00044311	6.17414992	5.64751362	11.18111254	5.75250998	0.00000000	0.00000000	0.00000000	0.00000000
369.00000000	1.77820060	0.00000000	0.56797069	0.06282077	-0.35015404	0.02421244	-1.69663192	-2.22041289	1.49686641	1.27476722	1.25380368	1.31858308	0.00032188	0.00051253	0.57143430	0.35099016	2.79442181	1.49437924	1.25411987	0.00045171	6.17396661	5.64578659	11.18104004	5.75203598	0.00000000	0.00000000	0.00000000	0.00000000
374.00000000	1.77575705	0.00000000	-0.05531584	0.24747418	0.16058872	-0.32838768	-1.69678978	-2.22071215	1.48084668	1.30344026	1.50468935	1.44604580	0.00034702	0.00053592	0.25358098	0.36555055	2.79475545	1.31242558	1.45754718	0.00047511	6.17633454	5.64901461	11.18105714	5.75077541	0.00000000	0.00000000	0.00000000	0.00000000
379.00000000	1.77837242	0.00000000	0.37073909	0.63849595	0.02481524	-0.13246218	-1.69681624	-2.22064105	1.51517267	1.47493227	1.52673740	1.50481198	0.00034531	0.00044247	0.73832551	0.13476656	2.79471502	1.48518127	1.50556060	0.00040935	6.17405006	5.64588679	11.18131910	5.75101070	0.00000000	0.00000000	0.00000000	0.00000000
384.00000000	1.77321043	0.00000000	0.42403114	0.19897724	-0.13721366	-0.19438311	-1.69664955	-2.22043560	1.73623280	1.53223844	1.32301420	1.55392325	0.00030253	0.00043996	0.46839550	0.23793356	2.79445056	1.70122972	1.48113048	0.00039490	6.17695969	5.64967020	11.17915432	5.75048404	0.00000000	0.00000000	0.00000000	0.00000000
389.00000000	1.77854196	0.00000000	-0.04367529	0.49285823	0.25160553	-0.27314962	-1.69682473	-2.22068721	1.45329308	1.39036771	1.56938393	1.58658621	0.00034228	0.00041758	0.49478962	0.37137051	2.79475685	1.39086901	1.57871341	0.00039151	6.17460271	5.64938156	11.18208447	5.75242995	0.00000000	0.00000000	0.00000000	0.00000000
394.00000000	1.77761066	0.00000000	-0.19467248	-0.01690323	1.06411673	-0.12800875	-1.69673027	-2.22057017	1.39922805	1.20965875	1.45517132	1.41430421	0.00033969	0.00043694	0.19540495	1.07178853	2.79460650	1.39790500	1.45459644	0.00040383	6.17536534	5.64943662	11.18192921	5.75182190	0.00000000	0.00000000	0.00000000	0.00000000
399.00000000	1.77550951	0.00000000	-0.58323322	0.53842166	0.27800511	-0.27823334	-1.69666268	-2.22050538	1.69290752	1.57204555	1.44172981	1.44453822	0.00028921	0.00038272	0.79376248	0.39332001	2.79451398	1.63840518	1.44313585	0.00035116	6.17571280	5.64650955	11.18013856	5.75066461	0.00000000	0.00000000	0.00000000	0.00000000
404.00000000	1.77669659	0.00000000	0.03939936	0.36810154	0.19272723	-0.25110752	-1.69681941	-2.22070570	1.49353228	1.33612331	1.26325656	1.31808930	0.00029604	0.00041588	0.37020407	0.31654190	2.79476831	1.33800989	1.29803295	0.00037617	6.17563688	5.64969687	11.18135057	5.74889995	0.00000000	0.00000000	0.00000000	0.00000000
409.00000000	1.77733465	0.00000000	-0.12396930	0.37550763	0.38051673	-0.44670625	-1.69679163	-2.22065354	1.60594731	1.34295024	1.27826375	1.40699163	0.00028268	0.00038262	0.39544199	0.58680444	2.79471000	1.37103469	1.35435378	0.00034913	6.17521761	5.64482834	11.18142854	5.75090537	0.00000000	0.00000000	0.00000000	0.00000000
414.00000000	1.77920791	0.00000000	0.26931136	0.06436876	-0.01247801	0.00786959	-1.69672252	-2.22051035	1.59457796	1.62725402	1.43260262	1.50489019	0.00030661	0.00039191	0.27689700	0.01475233	2.79455426	1.59636087	1.45353921	0.00036281	6.17383803	5.64969140	11.18202291	5.75092384	0.00000000	0.00000000	0.00000000	0.00000000
419.00000000	1.77662331	0.00000000	0.18053961	0.31670871	-0.09989315	-0.50456836	-1.69685324	-2.22079702	1.58962957	1.65357864	1.13098014	1.15483218	0.00029039	0.00037871	0.36455309	0.51436162	2.79486141	1.63812568	1.15394150	0.00034876	6.17568202	5.64656358	11.18119530	5.75198537	0.00000000	0.00000000	0.00000000	0.00000000
424.00000000	1.77720203	0.00000000	0.34708466	0.58147277	-0.00081343	-0.51145837	-1.69685358	-2.22065982	1.55923656	1.50356443	1.45252799	1.40027026	0.00032086	0.00039802	0.67718413	0.51145902	2.79475261	1.51838710	1.40027039	0.00037145	6.17588927	5.64709332	11.18203317	5.75002715	0.00000000	0.00000000	0.00000000	0.00000000
429.00000000	1.77867218	0.00000000	0.13824828	0.23662700	0.36212744	-0.23870725	-1.69667165	-2.22046393	1.41533100	1.47321680	1.51449053	1.56377145	0.00028722	0.00037673	0.27405277	0.43372507	2.79448649	1.45870403	1.52958546	0.00034643	6.17394336	5.64739119	11.18149010	5.75356398	0.00000000	0.00000000	0.00000000	0.00000000
434.00000000	1.77660112	0.00000000	0.23267823	0.52726830	-0.02357678	-0.47808544	-1.69679307	-2.22065774	1.37285307	1.38502735	1.48465975	1.42732891	0.00029230	0.00040142	0.57632544	0.47866643	2.79471421	1.38305031	1.42747078	0.00036502	6.17474635	5.64843391	11.18031845	5.74993618	0.00000000	0.00000000	0.00000000	0.00000000
439.00000000	1.77639617	0.00000000	0.13949734	0.61771469	0.18404223	-0.30738912	-1.69673018	-2.22055108	1.40915998	1.42869089	1.27245987	1.45712549	0.00030200	0.00036405	0.63327004	0.35827310	2.79459128	1.42774935	1.41074560	0.00034249	6.17651511	5.64873931	11.18187107	5.75078978	0.00000000	0.00000000	0.00000000	0.00000000
444.00000000	1.77831001	0.00000000	0.21586375	0.36937150	0.51321170	-0.24077638	-1.69665196	-2.22047412	1.38253371	1.54695818	1.58563634	1.34848791	0.00030047	0.00040131	0.42782293	0.56688580	2.79448263	1.50680174	1.54554719	0.00036737	6.17506371	5.64589158	11.18224384	5.75226990	0.00000000	0.00000000	0.00000000	0.00000000
449.00000000	1.77530995	0.00000000	-0.01860736	0.37118676	0.12180384	-0.52703515	-1.69685898	-2.22078611	1.32275250	1.33061398	1.46406539	1.19810890	0.00028903	0.00038433	0.37165285	0.54092719	2.79485623	1.33059433	1.21299822	0.00035221	6.17560063	5.64901803	11.17984035	5.75251955	0.00000000	0.00000000	0.00000000	0.00000000
454.00000000	1.77477088	0.00000000	0.11272445	0.25676223	0.28776934	-0.51397715	-1.69666550	-2.22052739	1.27052337	1.45066623	1.67669302	1.37772656	0.00030218	0.00039151	0.28041691	0.58905323	2.79453319	1.42310161	1.45467094	0.00036117	6.17670662	5.64798625	11.18035880	5.75379927	0.00000000	0.00000000	0.00000000	0.00000000
459.00000000	1.77968920	0.00000000	0.03827299	0.53589126	0.26419429	-0.33382277	-1.69668950	-2.22051289	1.21967913	1.28239825	1.45925692	1.21242989	0.00026489	0.00034814	0.53725623	0.42571853	2.79453623	1.28208770	1.31299460	0.00031998	6.17444540	5.64744830	11.18308718	5.74988556	0.00000000	0.00000000	0.00000000	0.00000000
464.00000000	1.77650102	0.00000000	0.24458343	-0.03816285	0.00899414	-0.12091888	-1.69685523	-2.22075890	1.56485305	1.46329910	1.39621967	1.32137768	0.00027280	0.00035634	0.24754283	0.12125292	2.79483233	1.56251596	1.32180107	0.00032803	6.17601717	5.64880531	11.18144769	5.75233214	0.00000000	0.00000000	0.00000000	0.00000000
469.00000000	1.77908531	0.00000000	-0.00297886	0.03116709	0.11555174	-0.19010701	-1.69672096	-2.22053951	1.34041601	1.60383562	1.23050013	1.41023763	0.00028681	0.00038868	0.03130912	0.22246995	2.79457648	1.60164540	1.36408275	0.00035455	6.17438452	5.64933471	11.18239568	5.75306468	0.00000000	0.00000000	0.00000000	0.00000000
474.00000000	1.77898536	0.00000000	0.42017568	0.21433289	-0.05627580	-0.09140573	-1.69672905	-2.22058195	1.62183021	1.44346850	1.48994292	1.45101570	0.00029122	0.00039875	0.47168442	0.10734045	2.79461512	1.58664580	1.46181866	0.00036284	6.17452200	5.64490528	11.18240047	5.75020293	0.00000000	0.00000000	0.00000000	0.00000000
479.00000000	1.77792170	0.00000000	0.45087317	0.41899113	0.18355314	-0.00580578	-1.69683753	-2.22074990	1.41945266	1.52351414	1.45676254	1.38706196	0.00027703	0.00038558	0.61549994	0.18364494	2.79481443	1.46859153	1.45669454	0.00034951	6.17530379	5.64691993	11.18217065	5.74970089	0.00000000	0.00000000	0.00000000	0.00000000
484.00000000	1.77892697	0.00000000	0.32710540	0.09941225	0.20135390	-0.65436534	-1.69667560	-2.22058359	1.35316675	1.27056684	1.39356370	1.38187102	0.00027692	0.00036881	0.34187825	0.68464398	2.79458397	1.34637869	1.38288628	0.00033786	6.17399671	5.64532012	11.18174317	5.75406192	0.00000000	0.00000000	0.00000000	0.00000000
489.00000000	1.77810633	0.00000000	0.15947511	0.54580382	0.00343408	-0.21854901	-1.69671456	-2.22054409	1.36143898	1.32572308	1.59186227	1.42413946	0.00029425	0.00036466	0.56862477	0.21857599	2.79457623	1.32856716	1.42418330	0.00034040	6.17528805	5.64995200	11.18235122	5.75216457	0.00000000	0.00000000	0.00000000	0.00000000
494.00000000	1.77822080	0.00000000	-0.02383182	0.22062385	0.45943164	-0.38508595	-1.69680383	-2.22072640	1.54821587	1.48291879	1.34388379	1.10328634	0.00031322	0.00039693	0.22190727	0.59947362	2.79477530	1.48368829	1.25022642	0.00036829	6.17558353	5.64639259	11.18270210	5.75146007	0.00000000	0.00000000	0.00000000	0.00000000
499.00000000	1.77879563	0.00000000	0.42841176	0.51327518	0.09795023	-0.28315952	-1.69664200	-2.22049584	1.69882673	1.39923486	1.43617544	1.48937878	0.00029765	0.00038643	0.66857165	0.29962236	2.79449384	1.52936758	1.48378389	0.00035629	6.17457877	5.64773797	11.18228146	5.75236839	0.00000000	0.00000000	0.00000000	0.00000000
504.00000000	1.77791794	0.00000000	-0.05444511	0.30755813	0.29266823	-0.05726729	-1.69673687	-2.22054494	1.32501004	1.42655627	1.57994877	1.33955039	0.00031975	0.00042551	0.31234000	0.29821844	2.79459046	1.42357747	1.57173691	0.00038988	6.17483184	5.64803926	11.18169734	5.75070360	0.00000000	0.00000000	0.00000000	0.00000000
509.00000000	1.77960481	0.00000000	0.15395151	0.07686350	0.16014484	-0.29132466	-1.69679616	-2.22063930	1.46636942	1.33788608	1.60661088	1.53485459	0.00028454	0.00037483	0.17207284	0.33244011	2.79470144	1.44164745	1.55180199	0.00034431	6.17379288	5.64588918	11.18227872	5.75176649	0.00000000	0.00000000	0.00000000	0.00000000
514.00000000	1.77673635	0.00000000	-0.29097682	0.37547661	0.46182177	-0.30507968	-1.69666769	-2.22047176	1.33038156	1.34978674	1.25213594	1.34456620	0.00026482	0.00036920	0.47502652	0.55349160	2.79449031	1.34253849	1.28092288	0.00033454	6.17574769	5.64839766	11.18143811	5.75073164	0.00000000	0.00000000	0.00000000	0.00000000
519.00000000	1.77711819	0.00000000	0.35457166	0.48834887	-0.34893946	-0.65116175	-1.69682916	-2.22071317	1.42469313	1.32424787	1.48803532	1.44863823	0.00038665	0.00047456	0.60349455	0.73876273	2.79478017	1.35975965	1.45751982	0.00044418	6.17470941	5.64826907	11.18077603	5.75088280	0.00000000	0.00000000	0.00000000	0.00000000
524.00000000	1.77423681	0.00000000	0.27537853	0.66490428	0.51769134	-0.37503180	-1.69675541	-2.22065366	1.41307326	1.31409713	1.37837897	1.32551796	0.00031444	0.00040289	0.71967426	0.63925986	2.79468810	1.32904949	1.36041728	0.00037274	6.17721960	5.64866202	11.18038685	5.75212011	0.00000000	0.00000000	0.00000000	0.00000000
529.00000000	1.77569166	0.00000000	0.17369160	0.64662263	0.64929304	-0.49467026	-1.69671216	-2.22052193	1.53338752	1.28392556	1.11632411	1.43133396	0.00033687	0.00042340	0.66954432	0.81625983	2.79455717	1.30221441	1.24133805	0.00039372	6.17630102	5.64784672	11.18089572	5.75263651	0.00000000	0.00000000	0.00000000	0.00000000
534.00000000	1.77622039	0.00000000	-0.03382834	0.07749444	0.38133378	-0.26504199	-1.69685530	-2.22081246	1.31637609	1.51469850	1.56540438	1.45259565	0.00036857	0.00050257	0.08455616	0.46439499	2.79487494	1.48473764	1.52957340	0.00045777	6.17650074	5.64753209	11.18161390	5.75281708	0.00000000	0.00000000	0.00000000	0.00000000
539.00000000	1.77633704	0.00000000	0.13716144	0.35331008	0.10942922	-0.12688901	-1.69671184	-2.22054522	1.49338102	1.34653581	1.34796975	1.31435653	0.00030573	0.00041697	0.37900036	0.16755768	2.79457549	1.36666693	1.32879718	0.00037978	6.17590500	5.64826052	11.18117547	5.75159550	0.00000000	0.00000000	0.00000000	0.00000000
544.00000000	1.77482895	0.00000000	0.22101357	0.32217809	0.21320949	-0.33833579	-1.69671378	-2.22058568	1.48038537	1.35321546	1.36536010	1.43284594	0.00032552	0.00039969	0.39069902	0.39991174	2.79460882	1.39517188	1.41399147	0.00037407	6.17729073	5.64938395	11.18111528	5.74964754	0.00000000	0.00000000	0.00000000	0.00000000
549.00000000	1.77827575	0.00000000	0.01429735	0.07976112	-0.00614252	-0.35159516	-1.69675615	-2.22068695	1.54125862	1.41629565	1.29616942	1.38588304	0.00034367	0.00045979	0.08103241	0.35164881	2.79471501	1.42035169	1.38585655	0.00042073	6.17402475	5.64807312	11.18121240	5.75246552	0.00000000	0.00000000	0.00000000	0.00000000
554.00000000	1.77743273	0.00000000	-0.11850159	0.20017613	0.47238385	-0.08974489	-1.69666217	-2.22054385	1.51431331	1.32194034	1.36472880	1.25972721	0.00032774	0.00045099	0.23262225	0.48083329	2.79454424	1.37445155	1.36120712	0.00040990	6.17555959	5.64740008	11.18196614	5.74877068	0.00000000	0.00000000	0.00000000	0.00000000
559.00000000	1.77749538	0.00000000	0.07054119	0.38134902	0.28609024	-0.45102589	-1.69670096	-2.22054646	1.46166969	1.24035944	1.37837837	1.52275281	0.00035969	0.00043821	0.38781843	0.53410859	2.79456987	1.24830919	1.48276894	0.00041101	6.17488725	5.64555916	11.18130200	5.74958461	0.00000000	0.00000000	0.00000000	0.00000000
564.00000000	1.77554374	0.00000000	0.29507696	0.24354196	-0.02143560	-0.55386706	-1.69668232	-2.22054601	1.19152743	1.44795410	1.42547081	1.10598227	0.00032266	0.00042403	0.38260044	0.55428170	2.79455819	1.30153081	1.10652897	0.00038974	6.17651442	5.64837475	11.18098943	5.75180617	0.00000000	0.00000000	0.00000000	0.00000000
569.00000000	1.77758710	0.00000000	-0.07290102	0.35476805	0.19911374	-0.07993988	-1.69669525	-2.22057288	1.53419028	1.34170836	1.43601062	1.45423026	0.00028310	0.00036985	0.36218080	0.21456157	2.79458739	1.35004028	1.43855350	0.00034045	6.17524086	5.64889286	11.18171991	5.75423086	0.00000000	0.00000000	0.00000000	0.00000000
574.00000000	1.77873599	0.00000000	0.37126697	0.43590656	0.27969805	-0.11317507	-1.69668105	-2.22056985	1.43000967	1.38621902	1.65000740	1.45260583	0.00030028	0.00037756	0.57258510	0.30172768	2.79457636	1.40479620	1.62368585	0.00035106	6.17492692	5.64758407	11.18258514	5.75148470	0.00000000	0.00000000	0.00000000	0.00000000
579.00000000	1.77654974	0.00000000	0.24418719	0.49847503	0.11858856	-0.39921328	-1.69675308	-2.22072272	1.41575344	1.32707600	1.34890901	1.24192450	0.00033600	0.00038769	0.55507183	0.41645467	2.79474156	1.34469414	1.25094046	0.00036948	6.17553771	5.65030629	11.18106330	5.75156746	0.00000000	0.00000000	0.00000000	0.00000000
584.00000000	1.77534176	0.00000000	0.37413963	0.26936076	0.08963716	-0.63245130	-1.69674401	-2.22067387	1.38362738	1.56805655	1.35908765	1.45191915	0.00024946	0.00032087	0.46101593	0.63877184	2.79469724	1.44922858	1.45014849	0.00029655	6.17740154	5.65033639	11.18171307	5.75188551	0.00000000	0.00000000	0.00000000	0.00000000
589.00000000	1.77382917	0.00000000	0.20226956	0.37497444	-0.02097243	-0.23041555	-1.69663850	-2.22059458	1.60742502	1.26887875	1.47595507	1.37579019	0.00030316	0.00037161	0.42605024	0.23136804	2.79457018	1.35260189	1.37664290	0.00034795	6.17750755	5.64791854	11.18030477	5.74953742	0.00000000	0.00000000	0.00000000	0.00000000
594.00000000	1.77726693	0.00000000	0.08320662	0.32595960	0.21034415	-0.08071739	-1.69680094	-2.22073215	1.46235904	1.32410353	1.64136804	1.45798329	0.00029803	0.00043566	0.33641195	0.22529971	2.79477811	1.33297314	1.61899210	0.00039061	6.17567929	5.64674142	11.18186218	5.75092863	0.00000000	0.00000000	0.00000000	0.00000000
599.00000000	1.77870515	0.00000000	-0.01269381	0.58262873	0.04585310	-0.37696101	-1.69664582	-2.22060740	1.55610408	1.39651925	1.49858637	1.47744281	0.00028325	0.00036653	0.58276700	0.37973953	2.79458481	1.39659929	1.47775326	0.00033823	6.17445087	5.64844075	11.18209131	5.75170972	0.00000000	0.00000000	0.00000000	0.00000000
604.00000000	1.77686013	0.00000000	0.00059237	0.45292299	0.69226963	-0.07328374	-1.69671762	-2.22051585	1.50589925	1.49931621	1.26802834	1.45122650	0.00032044	0.00043148	0.45292338	0.69613774	2.79455566	1.49931622	1.27020337	0.00039420	6.17514442	5.64878753	11.18097370	5.75038281	0.00000000	0.00000000	0.00000000	0.00000000
609.00000000	1.77654208	0.00000000	0.50422099	0.09726723	0.01439509	-0.19358038	-1.69674147	-2.22063412	1.47850637	1.68550688	1.34628987	1.51516606	0.00033918	0.00039624	0.51351701	0.19411487	2.79466411	1.48643170	1.51428885	0.00037622	6.17714984	5.64637104	11.18263165	5.74940199	0.00000000	0.00000000	0.00000000	0.00000000
614.00000000	1.77566365	0.00000000	0.22571980	0.58374378	0.13358574	-0.22222212	-1.69662684	-2.22043894	1.48606891	1.42823747	1.43781759	1.43084837	0.00030160	0.00034632	0.62586438	0.25928329	2.79443943	1.43589142	1.43270161	0.00033054	6.17587833	5.64812749	11.18042994	5.75363443	0.00000000	0.00000000	0.00000000	0.00000000
619.00000000	1.77756182	0.00000000	0.30380083	0.43773980	0.53727694	-0.07452064	-1.69677695	-2.22063224	1.65227927	1.23475329	1.46777329	1.31527839	0.00029778	0.00041387	0.53283307	0.54242034	2.79468416	1.38436828	1.46504197	0.00037528	6.17412598	5.64651878	11.18056263	5.75266729	0.00000000	0.00000000	0.00000000	0.00000000
624.00000000	1.77825035	0.00000000	0.42091185	0.70482192	0.46373425	-0.09457921	-1.69668528	-2.22062904	1.28262522	1.46062307	1.17303745	1.37840786	0.00031626	0.00036502	0.82093893	0.47328076	2.79462596	1.41600020	1.18192320	0.00034784	6.17569228	5.65169340	11.18296748	5.75051961	0.00000000	0.00000000	0.00000000	0.00000000
629.00000000	1.77642166	0.00000000	0.03827949	0.29713722	-0.04688037	-0.62246235	-1.69667788	-2.22054127	1.66168121	1.31319159	1.54369975	1.43925136	0.00036101	0.00043963	0.29959280	0.62422523	2.79455173	1.31962006	1.43986173	0.00041240	6.17659787	5.64974338	11.18196614	5.75243816	0.00000000	0.00000000	0.00000000	0.00000000
634.00000000	1.77692709	0.00000000	0.10603619	0.36599250	0.16557288	-0.39354857	-1.69682464	-2.22071692	1.63928587	1.57295730	1.44324789	1.33715574	0.00032816	0.00043991	0.38104354	0.42696001	2.79478040	1.57819329	1.35364169	0.00040235	6.17543990	5.64719216	11.18121856	5.75442511	0.00000000	0.00000000	0.00000000	0.00000000
639.00000000	1.77792365	0.00000000	0.01306143	0.05876601	0.08039607	0.07875762	-1.69675284	-2.22064412	1.36399397	1.34497467	1.43979378	1.46655169	0.00032629	0.00043107	0.06020004	0.11254462	2.79467897	1.34587603	1.45295887	0.00039569	6.17472036	5.64702766	11.18155576	5.75142382	0.00000000	0.00000000	0.00000000	0.00000000
644.00000000	1.77902694	0.00000000	0.09889993	0.10537574	0.37283801	-0.27359613	-1.69671265	-2.22056570	1.69838408	1.23355147	1.49939031	1.43199206	0.00031360	0.00039386	0.14451727	0.46245327	2.79459225	1.46966589	1.47615014	0.00036632	6.17400970	5.64783885	11.18200445	5.74952237	0.00000000	0.00000000	0.00000000	0.00000000
649.00000000	1.77605804	0.00000000	0.13882608	0.29538521	-0.04704375	-0.17935413	-1.69680597	-2.22068336	1.29925889	1.20302253	1.28530290	1.46382554	0.00034196	0.00043920	0.32638183	0.18542119	2.79474240	1.22099591	1.45299466	0.00040608	6.17585439	5.64861140	11.18085879	5.75131507	0.00000000	0.00000000	0.00000000	0.00000000
654.00000000	1.77488657	0.00000000	0.25244510	0.17483191	0.13233713	0.01439343	-1.69665359	-2.22051196	1.48980616	1.34395863	1.48450270	1.41706433	0.00033076	0.00044096	0.30707446	0.13311757	2.79451368	1.44414318	1.48373197	0.00040386	6.17594604	5.64900469	11.17981299	5.75002509	0.00000000	0.00000000	0.00000000	0.00000000
659.00000000	1.77889936	0.00000000	0.45652544	0.22297296	-0.11205676	-0.06578376	-1.69669317	-2.22059328	1.37986343	1.44202775	1.36152640	1.41794398	0.00033597	0.00041972	0.50806733	0.12993929	2.79460233	1.39205230	1.37620693	0.00039094	6.17431271	5.64801224	11.18218433	5.74947449	0.00000000	0.00000000	0.00000000	0.00000000
664.00000000	1.77759605	0.00000000	0.44729715	0.64094256	0.15117730	-0.61948053	-1.69682613	-2.22065906	1.49234515	1.34146976	1.49265457	1.25691703	0.00031957	0.00037118	0.78158948	0.63766034	2.79473534	1.39268528	1.27132720	0.00035303	6.17611498	5.64810800	11.18268911	5.74926999	0.00000000	0.00000000	0.00000000	0.00000000
669.00000000	1.78055938	0.00000000	-0.07894494	0.21030971	0.45673182	-0.37775559	-1.69666572	-2.22054314	1.39779337	1.54584763	1.41263093	1.42104341	0.00029300	0.00040687	0.22463855	0.59270840	2.79454583	1.52833886	1.41605410	0.00036901	6.17386881	5.64773865	11.18335872	5.75125762	0.00000000	0.00000000	0.00000000	0.00000000
674.00000000	1.77889713	0.00000000	0.21343078	0.60166528	0.25017812	-0.47428201	-1.69670563	-2.22067984	1.69295612	1.53054525	1.25455362	1.25600392	0.00028119	0.00033758	0.63839941	0.53622059	2.79467869	1.54954330	1.25568837	0.00031796	6.17497958	5.64931932	11.18279923	5.75320831	0.00000000	0.00000000	0.00000000	0.00000000
679.00000000	1.77801367	0.00000000	0.17942028	0.36330636	0.07705489	-0.24866795	-1.69672705	-2.22064671	1.36869628	1.32257845	1.49243327	1.32478044	0.00032077	0.00040338	0.40519520	0.26033288	2.79466536	1.33174672	1.34030651	0.00037505	6.17449259	5.64780876	11.18140255	5.75294498	0.00000000	0.00000000	0.00000000	0.00000000
